biome * ffffff ffffff ffffff
biome 178 6c2c2c 572e23 64260f
biome 179 ffffff 79978d 5c776e
biome 180 ffffff 689d5c 4c7c42
biome 181 ffffff 77a262 5a8148
biome 182 ffffff 5b9748 3f7330
biome 183 ffffff 4c9637 337124
biome 184 ffffff 6daa47 4f8730
biome 185 ffffff d1c96f b3ac55
biome 186 ffffff 799482 5c7364
biome 187 ffffff 4c9637 337124
biome 188 e0ffae 645352 554345
biome 189 ffffff 77a262 5a8148
biome 190 ffffff 87b565 69954a
biome 191 ffffff 58a13a 3d7e26
biome 201 ffffff c3c26e a4a354
biome 202 ffffff 79978d 5c776e
biome 203 3c3214 2c0f29 2b0f3f
biome 204 ffffff 87b565 69954a
biome 214 2e535f 404840 405340
biome 215 ffffff 87b565 69954a
biome 216 0077ee 55ff81 66ffc5
biome 217 cc1188 6d4189 7c6d87
biome 219 ffffff 79978d 5c776e
biome 220 ffffff 79978d 5c776e
biome 221 ffffff 81a424 5f8017
biome 222 993333 5b954c 3f7134
biome 223 ffffff 87b565 69954a
biome 224 ffffff 5b954c 3f7134
biome 225 cc0066 5b954c 3f7134
biome 226 ffffff 79978d 5c776e
biome 227 ffffff 6e9363 517148
biome 228 19d119 4c9637 337124
biome 229 ffffff 4c9637 337124
biome 230 ffffff 87b565 69954a
biome 231 ffffff 79978d 5c776e
biome 232 ffffff 5b954c 3f7134
biome 233 ffffff 4c9637 337124
biome 234 ffffff c3c26e a4a354
biome 235 ffffff 81a424 5f8017
biome 236 191919 79978d 5c776e
biome 237 ffffff 5b954c 3f7134
biome 238 ffffff 81a424 5f8017
biome 239 ffffff 95c152 749f3b
biome 240 33cc33 c3c26e a4a354
biome 241 ffffff c3c26e a4a354
biome 242 ffffff 87b565 69954a
biome 245 70db70 95c152 749f3b
biome 246 ffffff 7fdb7d 7fdb7d
blocktype * * normal
blocktype 2 * grass
blocktype 8 * water
blocktype 9 * water
blocktype 18 * leaves
blocktype 18 1 opaque
blocktype 18 2 opaque
blocktype 31 * grass
blocktype 106 * foliage
blocktype 169 * grass
blocktype 1920 * grass
blocktype 1923 * opaque
blocktype 1924 * opaque
blocktype 1925 * foliage
blocktype 1926 * opaque
blocktype 1932 * foliage
blocktype 1962 * leaves
blocktype 2164 * leaves
blocktype 2177 * leaves
blocktype 2200 * opaque
blocktype 2204 * leaves
blocktype 3257 * opaque
blocktype 3258 * opaque
blocktype 3259 * leaves
blocktype 3272 * opaque
blocktype 3278 * opaque
block * * 00000000
block 1 * ff878379
block 2 * ffa5a5a5
block 3 * ff735a46
block 3 2 ff6c5239
block 4 * ff86827f
block 5 * ff705a47
block 5 1 ff4b3f32
block 5 2 ffbbac86
block 5 3 ff63502d
block 5 4 ff8c5f44
block 5 5 ff3f3227
block 6 * 3f3c4b1e
block 6 0 207b7c30
block 6 1 434f6c3b
block 6 2 4a3b4e26
block 6 3 2f475d3c
block 6 4 475c6016
block 6 8 207b7c30
block 6 9 434f6c3b
block 6 10 4a3b4e26
block 6 11 2f475d3c
block 6 12 475c6016
block 7 * ff3c3f3d
block 8 * b334779c
block 9 * b334779c
block 10 * ffd06013
block 11 * ffd06013
block 12 * ffcebe7e
block 12 1 ffae6f48
block 13 * ff735f4d
block 14 * ff837b65
block 15 * ff82786c
block 16 * ff706d65
block 17 * ff705f46
block 17 0 ffc5a274
block 17 1 ffae8e6d
block 17 2 ffcab17d
block 17 3 ffc69876
block 17 4 ff4d4034
block 17 6 ffcec6b7
block 17 7 ff584733
block 17 8 ff4d4034
block 17 10 ffcec6b7
block 17 11 ff584733
block 17 12 ff4d4034
block 17 14 ffcec6b7
block 17 15 ff584733
block 18 * ff969392
block 18 1 ff345234
block 18 2 ff4d6533
block 18 3 ff6e6e6e
block 18 5 ff8a8a8a
block 18 6 ff9b9b9b
block 18 7 ff6e6e6e
block 18 9 ff8a8a8a
block 18 10 ff9b9b9b
block 18 11 ff6e6e6e
block 18 13 ff8a8a8a
block 18 14 ff9b9b9b
block 18 15 ff6e6e6e
block 19 * ffcdad00
block 20 * 293d3a35
block 21 * ff7a7a7b
block 22 * ff6b88be
block 23 * ff7e7975
block 23 1 ff746f6a
block 23 9 ff746f6a
block 24 * ffd1be82
block 25 * ff62594c
block 26 * ffc29992
block 26 0 ffc36559
block 26 1 ffc36559
block 26 2 ffc36559
block 26 3 ffc36559
block 26 4 ffc36559
block 26 5 ffc36559
block 26 6 ffc36559
block 26 7 ffc36559
block 27 * 9d7b6c42
block 27 0 9d7a6c42
block 27 1 9d7a6c42
block 27 2 9d7a6c42
block 27 3 9d7a6c42
block 27 4 9d7a6c42
block 27 5 9d7a6c42
block 27 6 9d7a6c42
block 27 7 9d7a6c42
block 28 * 9d695f5b
block 28 8 9d6f605c
block 28 9 9d6f605c
block 28 10 9d6f605c
block 28 11 9d6f605c
block 28 12 9d6f605c
block 28 13 9d6f605c
block 28 14 9d6f605c
block 28 15 9d6f605c
block 29 * ff76726d
block 29 0 ff7e7a77
block 29 1 ff707058
block 29 6 ff707058
block 29 7 ff707058
block 29 8 ff7e7a77
block 29 9 ff6c6c6b
block 29 14 ff707058
block 29 15 ff707058
block 30 * 33cecece
block 31 * 2e5d4434
block 31 1 4c888888
block 31 2 44999999
block 32 * 2e5d4434
block 33 * ff76726d
block 33 0 ff7e7a77
block 33 1 ff6f685e
block 33 6 ff6f685e
block 33 7 ff6f685e
block 33 8 ff7e7a77
block 33 9 ff6c6c6b
block 33 14 ff6f685e
block 33 15 ff6f685e
block 34 * ff76726d
block 34 0 ff6f685e
block 34 1 ff6f685e
block 34 8 ff6f685e
block 34 9 ff707058
block 35 0 ffe7e7e7
block 35 1 fffd961e
block 35 2 ffd04ba3
block 35 3 ff65c6fd
block 35 4 fffefb10
block 35 5 ffaac069
block 35 6 ffff94ff
block 35 7 ff868686
block 35 8 ffdedede
block 35 9 ff17c3bb
block 35 10 ff936fc2
block 35 11 ff4c6cc0
block 35 12 ffa17e60
block 35 13 ff626a4a
block 35 14 ffcd5b5b
block 35 15 ff404040
block 36 * ff6f685e
block 37 * 60ffff00
block 38 * 60ff0000
block 39 * 1cb6a078
block 40 * 1ed59285
block 41 * ffc8a333
block 42 * ff9aa6a0
block 43 * ff5c363a
block 43 0 ff7a7a6f
block 43 1 ffd1be82
block 43 2 ff705a47
block 43 3 ff86827f
block 43 4 ff81594c
block 43 5 ff79736e
block 43 7 ffeeebe4
block 43 8 ff7a7a6f
block 43 9 ffd1be82
block 43 10 ff705a47
block 43 11 ff86827f
block 43 12 ff81594c
block 43 13 ff79736e
block 43 15 ffeeebe4
block 44 * ff5c363a
block 44 0 ff7a7a6f
block 44 1 ffd1be82
block 44 2 ff705a47
block 44 3 ff86827f
block 44 4 ff81594c
block 44 5 ff79736e
block 44 7 ffeeebe4
block 44 8 ff7a7a6f
block 44 9 ffd1be82
block 44 10 ff705a47
block 44 11 ff86827f
block 44 12 ff81594c
block 44 13 ff79736e
block 44 15 ffeeebe4
block 45 * ff81594c
block 46 * ff51302a
block 47 * ff705a47
block 48 * ff726f5f
block 49 * ff251923
block 50 * 209a835c
block 51 * 97daa54d
block 52 * ce67675c
block 53 * ff705a47
block 54 * ff705a47
block 55 * 26aeaeae
block 56 * ff858680
block 57 * ff5d8193
block 58 * ffcba06e
block 59 * b9877a3a
block 59 0 064c8522
block 59 1 0b498121
block 59 2 1a577d20
block 59 3 34538130
block 59 4 374f7723
block 59 5 566d8331
block 59 6 76838132
block 60 * ff665041
block 60 0 ff8e7563
block 61 * ff7e7975
block 62 * ff7e7975
block 63 * ff705a47
block 64 * ffa08443
block 65 * 745f5444
block 66 * 6a5c524c
block 66 0 7059504a
block 66 1 7059504a
block 66 2 7059504a
block 66 3 7059504a
block 66 4 7059504a
block 66 5 7059504a
block 67 * ff86827f
block 68 * ff705a47
block 69 * 137c776d
block 70 * ff878379
block 71 * ffbbbbbb
block 72 * ff705a47
block 73 * ff967875
block 74 * ff967875
block 75 * 135b332b
block 76 * 13793b33
block 77 * ff878379
block 78 * fff9fafb
block 79 * a881c2d5
block 80 * fff9fafb
block 81 * c3796d42
block 82 * ffca8e70
block 83 * 6479814e
block 84 * ff544c43
block 85 * ff705a47
block 86 * fff39e41
block 87 * ff5c2f3c
block 88 * ff503c28
block 89 * ffc0b372
block 90 * b3580bbf
block 91 * fff39e41
block 92 * e0ddc3c6
block 93 * ff727067
block 94 * ff7f6b63
block 95 0 4fa5b3c9
block 95 1 aa9f6528
block 95 2 b7821072
block 95 3 9d1c6792
block 95 4 b87d6f13
block 95 5 7f578615
block 95 6 b8642856
block 95 7 b74b404a
block 95 8 777a7d81
block 95 9 b82a6257
block 95 10 b654147b
block 95 11 c32b5e7e
block 95 12 bb6d5c4b
block 95 13 c8326831
block 95 14 b4832624
block 95 15 da3a3b39
block 96 * e769665f
block 97 * ff878379
block 97 1 ff86827f
block 97 2 ff79736e
block 97 3 ff676a51
block 97 4 ff76706b
block 97 5 ff747068
block 98 * ff79736e
block 98 1 ff676a51
block 98 2 ff76706b
block 98 3 ff747068
block 99 * ffab8b69
block 99 0 ffc6b590
block 99 10 ffc6b590
block 99 11 ffc6b590
block 99 12 ffc6b590
block 99 13 ffc6b590
block 99 15 ffe0dac8
block 100 * ffbb504a
block 100 0 ffc6b590
block 100 10 ffc6b590
block 100 11 ffc6b590
block 100 12 ffc6b590
block 100 13 ffc6b590
block 100 15 ffe0dac8
block 101 * 47595959
block 102 * 293d3a35
block 103 * ff61961e
block 104 0 14006400
block 104 1 140c6001
block 104 2 14195d03
block 104 3 14265a04
block 104 4 14325706
block 104 5 143f5407
block 104 6 144c5109
block 104 7 14584e0a
block 104 8 14004a0c
block 104 9 140c470e
block 104 10 1419440f
block 104 11 14264111
block 104 12 14323e12
block 104 13 143f3b14
block 104 14 144c3815
block 104 15 14583417
block 105 0 14006400
block 105 1 140c6001
block 105 2 14195d03
block 105 3 14265a04
block 105 4 14325706
block 105 5 143f5407
block 105 6 144c5109
block 105 7 14584e0a
block 105 8 14004a0c
block 105 9 140c470e
block 105 10 1419440f
block 105 11 14264111
block 105 12 14323e12
block 105 13 143f3b14
block 105 14 144c3815
block 105 15 14583417
block 106 * 5e7c7c7c
block 107 * ff705a47
block 108 * ff81594c
block 109 * ff79736e
block 110 * ffafa2ba
block 111 * 9b186224
block 112 * ff5c363a
block 113 * ff5c363a
block 114 * ff5c363a
block 115 * cc6f1211
block 115 0 2a6a0e1e
block 115 1 786c0f16
block 115 2 786c0f16
block 116 * ff995f40
block 117 * 4c977763
block 118 * 86757c7e
block 119 * b3580bbf
block 120 * ff4e6d45
block 121 * ff939478
block 122 * ff271742
block 123 * ff575857
block 124 * ff9f8020
block 125 * ff705a47
block 125 1 ff4b3f32
block 125 2 ffbbac86
block 125 3 ff63502d
block 125 4 ff8c5f44
block 125 5 ff3f3227
block 125 9 ff4b3f32
block 125 10 ffbbac86
block 125 11 ff63502d
block 125 12 ff8c5f44
block 125 13 ff3f3227
block 126 * ff705a47
block 126 1 ff4b3f32
block 126 2 ffbbac86
block 126 3 ff63502d
block 126 4 ff8c5f44
block 126 5 ff3f3227
block 126 9 ff4b3f32
block 126 10 ffbbac86
block 126 11 ff63502d
block 126 12 ff8c5f44
block 126 13 ff3f3227
block 127 * 824d3026
block 128 * ffd1be82
block 129 * ff7f8877
block 130 * ff251923
block 131 * 2e6d6e6a
block 132 * 08818181
block 133 * ff35633b
block 134 * ff4b3f32
block 135 * ffbbac86
block 136 * ff63502d
block 137 * ffb2896f
block 138 * ff74ddd7
block 139 * ff86827f
block 139 1 ff726f5f
block 140 * 318c644d
block 141 * 3b72903a
block 141 0 0472a95b
block 141 1 0472a95b
block 141 2 0a6da345
block 141 3 0a6da345
block 141 4 1e6ea348
block 141 5 1e6ea348
block 141 6 1e6ea348
block 142 * 32759649
block 142 0 0472a95b
block 142 1 0472a95b
block 142 2 0a84c554
block 142 3 0a84c554
block 142 4 1e6ea348
block 142 5 1e6ea348
block 142 6 1e6ea348
block 143 * ff705a47
block 144 * ff503c28
block 145 * ff434443
block 146 * ff705a47
block 147 * ffc8a333
block 148 * ff9aa6a0
block 149 * ff7f665e
block 149 0 ff727167
block 149 1 ff727167
block 149 2 ff727167
block 149 3 ff727167
block 149 4 ff727167
block 149 5 ff727167
block 149 6 ff727167
block 149 7 ff727167
block 150 * ff7f665e
block 151 * ff918670
block 152 * ffa83c43
block 153 * ff7a515d
block 154 * 6fa0a5a2
block 155 * ffeeebe4
block 155 1 ffe5e2d8
block 155 2 ffdedbd5
block 155 3 ffe1dfd8
block 155 4 ffe1dfd8
block 156 * ffeeebe4
block 157 * 9a6a5652
block 157 0 9a635551
block 157 1 9a635551
block 157 2 9a635551
block 157 3 9a635551
block 157 4 9a635551
block 157 5 9a635551
block 157 6 9a635551
block 157 7 9a635551
block 158 * ff7e7975
block 158 1 ff6f6b67
block 158 9 ff6f6b67
block 159 0 ffd8ba91
block 159 1 ffb35731
block 159 2 ff9c3772
block 159 3 ff5c81a3
block 159 4 ffb08315
block 159 5 ff7e8840
block 159 6 ffa56479
block 159 7 ff726058
block 159 8 ff81716b
block 159 9 ff3b8fae
block 159 10 ff7c4581
block 159 11 ff466baa
block 159 12 ff634435
block 159 13 ff628c54
block 159 14 ffb14943
block 159 15 ff37302d
block 160 0 4fa5b3c9
block 160 1 aa9f6528
block 160 2 b7821072
block 160 3 9d1c6792
block 160 4 b87d6f13
block 160 5 7f578615
block 160 6 b8642856
block 160 7 b74b404a
block 160 8 777a7d81
block 160 9 b82a6257
block 160 10 b654147b
block 160 11 c32b5e7e
block 160 12 bb6d5c4b
block 160 13 c8326831
block 160 14 b4832624
block 160 15 da3a3b39
block 161 * ff2b6e0e
block 161 1 ff2a680d
block 161 5 ff2a680d
block 161 9 ff2a680d
block 161 13 ff2a680d
block 162 * ff665c50
block 162 0 ff856553
block 162 1 ff674f38
block 162 2 ff856553
block 162 3 ff674f38
block 162 5 ff2d261e
block 162 7 ff2d261e
block 162 9 ff2d261e
block 162 11 ff2d261e
block 162 13 ff2d261e
block 162 15 ff2d261e
block 163 * ff8c5f44
block 164 * ff3f3227
block 165 * ff665c50
block 165 0 ffc5a274
block 165 1 ffae8e6d
block 165 2 ffcab17d
block 165 3 ffc69876
block 165 4 ff9aa6a0
block 165 5 ff856553
block 165 6 ff674f38
block 165 7 ff856553
block 165 8 ff674f38
block 165 10 ff2d261e
block 165 12 ff2d261e
block 165 14 ff2d261e
block 166 * ff36a2af
block 167 * ff9e3a47
block 168 * 3fbf8f4d
block 169 * 3f918171
block 170 * ff9e8250
block 170 0 ffaa8d59
block 170 1 ffaa8d59
block 170 2 ffaa8d59
block 170 3 ffaa8d59
block 171 0 ffe7e7e7
block 171 1 fffd961e
block 171 2 ffd04ba3
block 171 3 ff65c6fd
block 171 4 fffefb10
block 171 5 ffaac069
block 171 6 ffff94ff
block 171 7 ff868686
block 171 8 ffdedede
block 171 9 ff17c3bb
block 171 10 ff936fc2
block 171 11 ff4c6cc0
block 171 12 ffa17e60
block 171 13 ff626a4a
block 171 14 ffcd5b5b
block 171 15 ff404040
block 172 * ff98634c
block 173 * ff1d1d1c
block 174 * ffc0e1f6
block 175 * 175a8026
block 175 1 436f7950
block 175 2 888d8b8b
block 175 3 93909090
block 175 4 b9535e31
block 175 5 8358693c
block 176 * ff878379
block 177 * ff705a47
block 178 * ff705a47
block 179 * ffa5a3a3
block 180 * 85d94f4f
block 180 2 8539a539
block 180 3 ae259525
block 180 4 85596fb0
block 180 5 ae3755ae
block 180 6 856d6d6d
block 180 7 ae505050
block 180 10 8539a539
block 180 11 ae259525
block 180 12 85596fb0
block 180 13 ae3755ae
block 180 14 856d6d6d
block 180 15 ae505050
block 181 8 ff882222
block 181 9 ff893700
block 181 10 ff1f6511
block 181 11 ff8fd8d9
block 181 12 ff2156c0
block 181 13 ff7f38c6
block 181 14 ffda41b3
block 181 15 ff130606
block 182 8 ffb2b2b2
block 182 9 ffb2b2b2
block 182 10 ffb2b2b2
block 182 11 ffb2b2b2
block 182 12 ffb2b2b2
block 182 13 ffb2b2b2
block 182 14 ffb2b2b2
block 182 15 ffb2b2b2
block 183 * ff5c363a
block 183 0 ff878379
block 183 1 ffd2bf82
block 183 3 ff79736e
block 183 4 ff726f5f
block 183 5 a881c2d5
block 183 6 ff86827f
block 183 7 ff939478
block 183 8 ff878379
block 183 9 ffd2bf82
block 183 11 ff79736e
block 183 12 ff726f5f
block 183 13 a881c2d5
block 183 14 ff86827f
block 183 15 ff939478
block 184 * ff878379
block 185 * ff878379
block 186 * 7f8b5c2b
block 186 2 3fad7b3f
block 186 5 3fad7b3f
block 186 8 3fad7b3f
block 186 11 3fad7b3f
block 186 14 3fad7b3f
block 187 * ff686868
block 187 0 ff5e4141
block 187 2 ff5e4141
block 188 * ff5e4141
block 189 * 277e4826
block 190 0 ffc7dbe2
block 190 1 ff7d7d7d
block 190 8 ffc7dbe2
block 190 9 ff7d7d7d
block 191 * ff787878
block 192 * ff717171
block 193 * ff9f9f9f
block 194 * 7d1d720e
block 194 0 3e069307
block 194 1 3e069307
block 194 2 5711800b
block 194 3 5711800b
block 194 7 9f235e14
block 194 8 3e069307
block 194 9 3e069307
block 194 10 5711800b
block 194 11 5711800b
block 194 15 9f235e14
block 195 * ff3c3f3d
block 196 * ffa31c1c
block 197 * ff6a4e33
block 197 1 ff656565
block 197 2 ffbcbcbc
block 197 3 ff791212
block 198 * 1770829a
block 199 * 118d9958
block 200 * ffc1c1c1
block 201 * ffc1c1c1
block 202 * 479d6128
block 203 * ffa8a8a8
block 204 * ffc9c9c9
block 205 * ffcacaca
block 206 * 11ac9a5e
block 207 * ff634932
block 208 * 4b807f7e
block 209 * f4030303
block 210 * b2938f00
block 211 * f44e0000
block 212 * 75681b26
block 212 0 ff221e24
block 212 1 ff3c2029
block 213 * 79352c33
block 213 1 52322d32
block 213 2 752e292e
block 213 3 5b2d262d
block 213 4 70303031
block 213 5 52322d32
block 214 * ffb7b7b7
block 215 * ffb7b7b7
block 216 * ff5e4b37
block 217 * ff715236
block 218 * 2b7f0000
block 219 * ffa8a8a8
block 220 * ffa8a8a8
block 221 * 957d0303
block 222 * ffc7c7c7
block 230 0 53574930
block 235 * 1377674c
block 240 * 13887346
block 241 * 29adc2d7
block 242 * 29b1cce1
block 244 * ffd3ddf1
block 245 * ffcad5ed
block 246 * ffc6d2eb
block 247 * 05f3f5fb
block 248 * 05f3f5fb
block 249 * ffcbe8fa
block 250 * ff8336b1
block 251 * ff1b1c1c
block 251 1 ff484848
block 251 2 ff474747
block 251 3 ff444444
block 252 * ff1b1c1c
block 252 1 ff484848
block 252 2 ff474747
block 252 3 ff444444
block 253 * ff9aa6a0
block 254 * ff7b7b7b
block 255 * ffb8945e
block 409 * ff484848
block 410 * 0f7d7182
block 411 * ff484848
block 412 * ff51302a
block 413 * 9bbe7f0d
block 414 * ff464746
block 415 * 40636261
block 416 * 9b716f6b
block 423 * ff6e6b69
block 424 * 06e6eff9
block 425 * ff555555
block 426 * ff848381
block 427 * 9b514d46
block 428 * ff62615e
block 429 * ff526374
block 430 * ff777977
block 431 * ff9779af
block 432 * ff7c7a7a
block 433 * ff494949
block 434 * ff3a3142
block 435 * ff69768b
block 435 0 ff6f757f
block 435 1 ff6d7583
block 435 2 ff6b7686
block 435 4 ff68738e
block 435 5 ff666f92
block 435 6 ff656b97
block 435 7 ff666697
block 436 * ff745e8e
block 436 0 ff695f8e
block 436 1 ff6c5e8e
block 436 2 ff705e8e
block 436 4 ff775e8e
block 436 5 ff7b5e8e
block 436 6 ff7f5e8e
block 436 7 ff835e8e
block 437 * ff504f53
block 438 * ff757371
block 438 1 ff8a5794
block 438 8 ff6a6c6c
block 438 9 23ae00e1
block 439 * 2321f2dd
block 439 0 ff927a67
block 439 1 ff989555
block 439 2 ff6a9755
block 439 3 ff61978f
block 439 4 ff927a67
block 439 5 ff989555
block 439 6 ff6a9755
block 439 7 ff61978f
block 439 8 23dc8445
block 439 9 23f3ed00
block 439 10 2340e500
block 439 12 23dc8445
block 439 13 23f3ed00
block 439 14 2340e500
block 440 * ff757371
block 440 1 ff8a5794
block 440 8 ff6a6c6c
block 440 9 23ae00e1
block 441 * 745d5d5d
block 442 * ffd8d7d6
block 443 * 67d1d1d1
block 444 * ff1b1c1c
block 445 * ff484848
block 446 * ff474747
block 447 * ff444444
block 448 * ff8336b1
block 449 * ffd3ddf1
block 450 * ffc6d2eb
block 451 * ffcad5ed
block 452 * ff7c007c
block 453 * ff7c007c
block 454 * ff7c007c
block 455 * ff7c007c
block 456 * ff710504
block 457 * ff5b5855
block 457 1 ff62473f
block 457 2 ff4d5067
block 457 3 ff396c68
block 457 4 ff674845
block 457 5 ff465877
block 458 * ff730000
block 459 * ff5d6262
block 460 * ff625157
block 461 * ff5d504d
block 462 * ff6c654c
block 463 * ff4b4747
block 463 1 ff473c60
